record_id,document_type,registration_year,stated_area_acres,gis_calculated_area_acres,area_variance_pct,boundary_overlap_ratio,owner_name_similarity,temporal_date_gap_days,subdivision_depth,ocr_confidence,stamp_duty_ratio,encumbrance_status,prior_dispute_flag,mutation_status,target_fraud_risk
KAG-LR-102325,PATTA,1977,8.38,9.63,14.94,0.167,0.747,1793,2,69.1,0.7,DISPUTED,0,PENDING,1
KAG-LR-102326,SALE_DEED,1995,1.64,1.56,2.21,0.003,0.937,22,1,91.3,0.97,NIL,0,REJECTED,0
KAG-LR-102327,SALE_DEED,1968,0.53,0.5,2.14,0.003,0.944,15,1,92.0,1.04,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102328,PATTA,2003,5.09,5.05,2.16,0.0,0.942,18,1,86.4,0.98,NIL,0,APPROVED,0
KAG-LR-102329,SALE_DEED,1974,1.28,1.92,50.21,0.288,0.532,886,3,66.7,0.68,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-102330,POWER_OF_ATTORNEY,2022,5.81,6.16,4.76,0.002,0.993,38,1,82.8,1.02,NIL,0,APPROVED,0
KAG-LR-102331,SETTLEMENT,1992,1.27,1.21,1.07,0.0,0.946,62,1,93.4,1.01,NIL,0,APPROVED,0
KAG-LR-102332,PATTA,1993,2.38,2.32,2.1,0.006,0.971,45,1,89.9,1.03,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102333,PATTA,1987,0.93,0.96,2.69,0.022,0.955,41,1,89.5,1.05,NIL,1,APPROVED,0
KAG-LR-102334,PATTA,1975,1.31,1.23,1.54,0.011,0.961,23,1,85.4,1.03,NIL,0,APPROVED,0
KAG-LR-102335,POWER_OF_ATTORNEY,2013,1.49,1.51,0.63,0.005,0.966,17,1,91.1,0.94,NIL,0,APPROVED,0
KAG-LR-102336,PATTA,2007,11.03,11.55,1.16,0.002,0.982,37,1,86.3,1.04,NIL,0,APPROVED,0
KAG-LR-102337,SALE_DEED,2017,0.67,0.65,1.8,0.001,0.927,31,2,87.5,0.96,NIL,0,APPROVED,0
KAG-LR-102338,SETTLEMENT,2021,4.92,4.99,4.22,0.002,0.995,81,1,81.0,1.0,NIL,0,APPROVED,0
KAG-LR-102339,SALE_DEED,2023,0.48,0.5,1.48,0.011,0.963,15,1,90.5,0.99,NIL,0,APPROVED,0
KAG-LR-102340,PATTA,1975,1.61,1.52,0.7,0.008,0.978,34,1,95.7,1.0,NIL,0,APPROVED,0
KAG-LR-102341,SETTLEMENT,2015,7.94,8.25,2.38,0.015,0.977,13,2,88.5,0.93,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102342,SETTLEMENT,2001,0.86,0.88,4.17,0.012,0.951,18,2,90.5,1.03,NIL,0,APPROVED,0
KAG-LR-102343,PATTA,2021,0.99,0.94,2.9,0.009,0.938,44,1,89.4,0.93,NIL,0,APPROVED,0
KAG-LR-102344,PATTA,1995,3.53,3.59,2.19,0.0,0.954,13,1,93.4,0.99,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102345,PATTA,1979,1.58,1.64,6.5,0.005,0.971,15,1,91.5,0.95,NIL,0,PENDING,0
KAG-LR-102346,SALE_DEED,1970,6.69,6.91,2.07,0.014,0.966,20,2,94.2,1.06,NIL,0,APPROVED,0
KAG-LR-102347,SALE_DEED,2025,1.05,1.11,3.17,0.001,0.956,15,2,90.5,0.96,NIL,0,APPROVED,0
KAG-LR-102348,SETTLEMENT,1997,6.15,6.48,5.62,0.007,0.957,25,2,90.0,1.0,NIL,0,PENDING,0
KAG-LR-102349,PATTA,1984,15.58,15.43,3.39,0.006,0.967,10,2,85.9,1.0,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102350,PATTA,1996,7.71,11.09,43.85,0.253,0.549,2019,1,74.2,0.51,NIL,1,REJECTED,1
KAG-LR-102351,POWER_OF_ATTORNEY,2024,1.39,1.44,2.6,0.006,0.979,22,4,91.6,1.08,NIL,0,APPROVED,0
KAG-LR-102352,PATTA,1996,1.42,1.41,5.67,0.004,0.957,17,2,84.3,0.94,NIL,0,APPROVED,0
KAG-LR-102353,PATTA,2009,1.47,1.46,1.84,0.023,0.987,27,4,92.5,0.86,NIL,0,APPROVED,0
KAG-LR-102354,SALE_DEED,1971,7.48,7.58,1.56,0.003,0.97,33,2,90.6,1.03,NIL,0,APPROVED,0
KAG-LR-102355,GIFT_DEED,1990,4.09,4.01,1.47,0.009,0.955,19,2,97.0,0.94,NIL,0,APPROVED,0
KAG-LR-102356,PATTA,2007,0.87,0.98,12.71,0.362,0.448,2089,1,62.5,0.48,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-102357,POWER_OF_ATTORNEY,2002,3.69,3.62,4.61,0.002,0.988,15,3,87.5,1.04,NIL,0,APPROVED,0
KAG-LR-102358,PATTA,1992,4.22,4.17,3.05,0.004,0.861,12,3,83.3,0.99,NIL,0,APPROVED,0
KAG-LR-102359,PATTA,2003,3.7,3.6,5.4,0.0,0.949,8,1,87.9,1.01,NIL,0,PENDING,0
KAG-LR-102360,PATTA,2011,5.28,4.85,8.19,0.088,0.704,1136,1,81.4,0.72,NIL,0,PENDING,1
KAG-LR-102361,SALE_DEED,1983,6.45,5.01,22.38,0.139,0.509,2077,2,66.3,0.53,NIL,1,REJECTED,1
KAG-LR-102362,PATTA,2021,0.81,0.78,1.96,0.006,0.961,26,5,92.3,1.09,NIL,0,APPROVED,0
KAG-LR-102363,SALE_DEED,2000,3.82,3.06,19.81,0.146,0.603,-137,2,93.4,0.26,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-102364,PATTA,2025,2.49,2.39,3.36,0.005,0.989,36,1,92.0,1.05,COURT_STAY,0,APPROVED,0
KAG-LR-102365,SALE_DEED,1983,1.1,1.1,1.34,0.045,0.988,44,2,86.2,1.06,NIL,0,APPROVED,0
KAG-LR-102366,PATTA,1971,1.92,1.86,1.31,0.005,0.982,28,2,91.5,1.01,NIL,0,APPROVED,0
KAG-LR-102367,SALE_DEED,2001,2.89,2.84,1.3,0.013,0.956,26,3,92.8,1.05,NIL,0,APPROVED,0
KAG-LR-102368,SALE_DEED,1991,0.77,0.89,16.12,0.4,0.685,114,3,75.8,0.28,ACTIVE_MORTGAGE,1,REJECTED,1
KAG-LR-102369,SALE_DEED,1993,1.18,1.2,2.5,0.015,0.976,30,1,93.9,1.04,NIL,0,APPROVED,0
KAG-LR-102370,PATTA,2000,2.51,2.37,2.09,0.003,0.955,10,3,91.7,1.06,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102371,PATTA,2004,1.85,1.89,2.97,0.004,0.954,62,1,89.1,0.98,NIL,0,APPROVED,0
KAG-LR-102372,PATTA,1986,3.15,3.32,3.7,0.003,0.923,57,2,99.5,1.05,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102373,PATTA,2002,2.31,2.29,1.55,0.012,0.957,26,1,92.5,1.01,NIL,0,PENDING,0
KAG-LR-102374,PATTA,2025,5.92,5.8,2.07,0.004,0.962,29,1,87.7,1.05,NIL,0,APPROVED,0
KAG-LR-102375,SETTLEMENT,2011,0.47,0.49,3.37,0.007,0.98,34,1,88.9,1.02,NIL,0,APPROVED,0
KAG-LR-102376,SALE_DEED,2005,1.77,1.85,2.02,0.009,0.948,27,2,94.6,1.05,NIL,0,APPROVED,0
KAG-LR-102377,SETTLEMENT,1980,6.98,7.38,3.56,0.004,0.948,28,3,96.2,1.08,DISPUTED,0,PENDING,0
KAG-LR-102378,SALE_DEED,1977,4.21,4.3,0.71,0.0,0.973,34,1,93.4,0.96,NIL,0,APPROVED,0
KAG-LR-102379,SALE_DEED,2000,7.49,7.9,1.74,0.01,0.981,23,1,97.4,0.98,DISPUTED,0,APPROVED,0
KAG-LR-102380,PATTA,2010,0.3,0.32,2.69,0.001,0.912,41,2,89.3,0.91,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102381,POWER_OF_ATTORNEY,2026,2.4,2.3,1.96,0.004,0.993,25,1,96.4,0.99,NIL,0,APPROVED,0
KAG-LR-102382,PATTA,2024,9.3,9.13,1.44,0.009,0.985,13,1,89.6,0.91,DISPUTED,0,APPROVED,0
KAG-LR-102383,SALE_DEED,2015,1.71,2.15,25.94,0.16,0.552,-539,2,60.4,0.74,NIL,1,REJECTED,1
KAG-LR-102384,SALE_DEED,1996,6.81,7.09,2.07,0.004,0.947,32,4,95.8,1.01,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102385,PATTA,1970,1.71,1.8,4.56,0.003,0.988,14,3,90.8,0.97,NIL,0,PENDING,0
KAG-LR-102386,PATTA,1993,2.83,2.76,0.87,0.015,0.956,20,1,84.1,1.0,NIL,0,APPROVED,0
KAG-LR-102387,SALE_DEED,2020,3.46,3.16,8.66,0.251,0.574,1283,2,71.5,0.44,DISPUTED,0,REJECTED,1
KAG-LR-102388,SETTLEMENT,1971,4.13,3.9,0.44,0.006,0.965,14,2,92.6,0.94,NIL,0,APPROVED,0
KAG-LR-102389,PATTA,1994,2.44,2.44,1.06,0.01,0.993,29,1,91.2,1.02,NIL,0,APPROVED,0
KAG-LR-102390,POWER_OF_ATTORNEY,2006,3.34,3.41,1.4,0.001,0.98,24,4,89.1,1.02,NIL,0,APPROVED,0
KAG-LR-102391,POWER_OF_ATTORNEY,2023,14.22,13.82,5.13,0.012,0.956,21,1,95.3,0.96,NIL,0,APPROVED,0
KAG-LR-102392,SALE_DEED,1998,1.72,1.66,2.23,0.028,0.905,20,1,92.3,0.94,NIL,0,APPROVED,0
KAG-LR-102393,PATTA,2000,1.19,1.03,13.55,0.59,0.733,130,2,74.8,0.77,DISPUTED,1,APPROVED,1
KAG-LR-102394,POWER_OF_ATTORNEY,2003,0.64,0.66,4.47,0.024,0.87,36,2,93.8,0.94,NIL,0,APPROVED,0
KAG-LR-102395,PATTA,1987,0.56,0.56,3.83,0.004,0.956,12,1,89.7,1.03,NIL,0,APPROVED,0
KAG-LR-102396,SALE_DEED,1984,4.46,4.47,1.75,0.005,0.937,51,1,93.8,1.0,NIL,0,APPROVED,0
KAG-LR-102397,SETTLEMENT,2012,10.87,10.29,1.9,0.003,0.992,19,1,93.5,0.97,NIL,0,PENDING,0
KAG-LR-102398,PATTA,1992,0.74,0.7,1.72,0.013,0.946,53,1,91.2,1.05,NIL,0,APPROVED,0
KAG-LR-102399,SALE_DEED,2005,0.39,0.39,1.3,0.003,0.976,42,3,87.1,0.86,NIL,0,APPROVED,0
KAG-LR-102400,POWER_OF_ATTORNEY,2022,5.19,5.07,1.72,0.005,0.971,44,1,92.3,1.03,NIL,0,APPROVED,0
KAG-LR-102401,PATTA,1967,0.59,0.61,1.73,0.015,0.974,42,1,90.3,0.92,NIL,0,APPROVED,0
KAG-LR-102402,PATTA,2005,3.19,3.21,6.5,0.003,0.997,15,1,96.7,0.99,NIL,0,APPROVED,0
KAG-LR-102403,POWER_OF_ATTORNEY,1987,2.71,2.63,2.74,0.003,0.959,38,1,95.4,1.02,NIL,0,APPROVED,0
KAG-LR-102404,SETTLEMENT,2010,4.4,3.72,15.41,0.491,0.493,1382,3,71.4,0.44,ACTIVE_MORTGAGE,0,APPROVED,1
KAG-LR-102405,GIFT_DEED,1999,12.75,12.37,2.8,0.004,0.989,63,4,95.6,0.96,NIL,0,APPROVED,0
KAG-LR-102406,SALE_DEED,1966,2.74,2.8,3.07,0.013,0.992,51,2,96.9,1.02,NIL,0,APPROVED,0
KAG-LR-102407,PATTA,1974,16.91,17.07,2.16,0.026,0.94,51,1,92.4,1.04,NIL,0,APPROVED,0
KAG-LR-102408,SALE_DEED,2004,2.5,2.53,1.35,0.002,0.979,24,2,93.5,0.97,NIL,0,APPROVED,0
KAG-LR-102409,GIFT_DEED,1989,0.66,0.65,1.69,0.014,0.951,13,4,91.5,1.07,NIL,0,APPROVED,0
KAG-LR-102410,PATTA,1998,1.26,1.28,2.53,0.003,0.895,56,1,94.1,1.09,NIL,0,APPROVED,0
KAG-LR-102411,SALE_DEED,1996,2.08,2.92,40.25,0.418,0.741,1005,1,80.3,0.38,COURT_STAY,1,PENDING,1
KAG-LR-102412,PATTA,2010,5.09,4.27,16.18,0.233,0.544,75,4,73.7,0.35,COURT_STAY,0,PENDING,1
KAG-LR-102413,PATTA,2005,5.53,5.21,2.93,0.011,0.979,24,4,91.3,1.01,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102414,SALE_DEED,2020,6.41,6.6,4.36,0.0,0.943,25,2,94.4,1.1,NIL,0,APPROVED,0
KAG-LR-102415,SALE_DEED,1990,5.61,5.56,1.4,0.008,0.925,52,1,90.8,0.97,NIL,0,APPROVED,0
KAG-LR-102416,SETTLEMENT,1993,8.59,8.39,3.74,0.008,0.94,32,1,99.5,0.96,NIL,0,APPROVED,0
KAG-LR-102417,PATTA,1970,3.19,3.24,4.53,0.0,0.942,97,2,97.7,0.92,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102418,SALE_DEED,1998,0.39,0.4,2.05,0.002,0.993,38,2,94.8,0.86,ACTIVE_MORTGAGE,1,APPROVED,0
KAG-LR-102419,SALE_DEED,1990,4.41,4.42,3.53,0.021,0.975,30,1,99.5,0.99,NIL,0,APPROVED,0
KAG-LR-102420,POWER_OF_ATTORNEY,1998,1.89,2.12,12.4,0.435,0.601,90,1,90.2,0.55,ACTIVE_MORTGAGE,0,REJECTED,1
KAG-LR-102421,POWER_OF_ATTORNEY,1998,0.35,0.36,3.14,0.011,0.92,38,1,93.9,0.98,NIL,0,APPROVED,0
KAG-LR-102422,GIFT_DEED,2005,5.77,5.76,1.51,0.01,0.97,34,1,96.2,0.96,COURT_STAY,0,APPROVED,0
KAG-LR-102423,PATTA,2007,1.08,1.07,0.77,0.001,0.975,42,3,84.6,0.98,NIL,0,APPROVED,0
KAG-LR-102424,POWER_OF_ATTORNEY,1991,5.13,5.23,6.43,0.003,0.918,46,4,99.5,0.98,NIL,0,APPROVED,0
KAG-LR-102425,POWER_OF_ATTORNEY,2009,3.45,3.48,1.98,0.011,0.992,31,1,93.4,1.01,NIL,0,APPROVED,0
KAG-LR-102426,PATTA,1998,4.92,4.78,2.87,0.023,0.949,53,2,89.6,1.02,NIL,0,PENDING,0
KAG-LR-102427,PATTA,1999,0.9,0.89,1.96,0.007,0.95,29,5,89.4,0.94,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102428,PATTA,2014,0.64,0.62,5.07,0.017,0.991,16,2,94.7,0.99,NIL,0,APPROVED,0
KAG-LR-102429,PATTA,1984,1.76,1.75,0.55,0.006,0.971,30,1,96.2,0.97,NIL,0,REJECTED,0
KAG-LR-102430,SALE_DEED,1967,3.97,3.78,1.13,0.019,0.981,18,1,96.0,0.99,NIL,0,PENDING,0
KAG-LR-102431,PATTA,1997,0.9,0.96,6.4,0.53,0.473,-83,3,59.1,0.71,NIL,1,APPROVED,1
KAG-LR-102432,POWER_OF_ATTORNEY,1977,1.98,1.94,3.02,0.028,0.991,33,2,89.2,0.9,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102433,PATTA,2011,4.34,4.1,0.96,0.021,0.917,37,2,89.6,1.04,NIL,0,APPROVED,0
KAG-LR-102434,PATTA,2008,1.41,1.39,5.81,0.007,0.992,16,3,90.7,1.04,NIL,0,APPROVED,0
KAG-LR-102435,SALE_DEED,2014,1.29,1.29,1.9,0.002,0.985,56,1,95.4,0.98,NIL,0,APPROVED,0
KAG-LR-102436,PATTA,1982,9.5,9.03,2.26,0.014,0.984,45,1,90.0,1.09,NIL,0,APPROVED,0
KAG-LR-102437,SALE_DEED,1983,6.6,6.82,5.04,0.008,0.966,9,4,92.7,0.99,NIL,0,APPROVED,0
KAG-LR-102438,SALE_DEED,2024,5.74,4.46,22.37,0.202,0.51,1677,3,72.3,0.27,ACTIVE_MORTGAGE,1,REJECTED,1
KAG-LR-102439,PATTA,1966,0.72,0.71,1.18,0.0,0.987,12,2,92.0,1.16,NIL,0,APPROVED,0
KAG-LR-102440,SALE_DEED,1978,5.63,5.45,2.83,0.003,0.948,54,2,88.7,0.88,NIL,0,APPROVED,0
KAG-LR-102441,SALE_DEED,2006,5.26,5.38,1.97,0.0,0.894,40,4,93.8,0.99,NIL,0,APPROVED,0
KAG-LR-102442,SALE_DEED,1969,7.69,8.04,4.7,0.005,0.967,62,3,91.5,1.04,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102443,POWER_OF_ATTORNEY,1990,9.25,9.58,4.25,0.001,0.975,36,3,90.9,0.99,ACTIVE_MORTGAGE,0,PENDING,0
KAG-LR-102444,SETTLEMENT,2004,4.88,4.53,7.14,0.289,0.575,2402,3,92.3,0.27,NIL,1,PENDING,1
KAG-LR-102445,SETTLEMENT,2012,3.4,4.05,19.01,0.326,0.699,-369,1,88.3,0.76,ACTIVE_MORTGAGE,1,REJECTED,1
KAG-LR-102446,SALE_DEED,2005,4.97,4.78,3.84,0.002,0.928,21,1,96.0,0.93,NIL,0,APPROVED,0
KAG-LR-102447,GIFT_DEED,2018,4.03,4.02,1.1,0.03,0.997,9,4,89.7,1.02,NIL,0,APPROVED,0
KAG-LR-102448,SALE_DEED,2000,3.25,3.17,3.4,0.025,0.987,48,2,92.6,1.01,NIL,0,PENDING,0
KAG-LR-102449,PATTA,2006,6.33,6.35,4.03,0.012,0.957,26,1,93.4,1.05,NIL,0,APPROVED,0
KAG-LR-102450,PATTA,1998,1.46,1.38,4.84,0.017,0.966,50,2,92.3,1.02,NIL,0,APPROVED,0
KAG-LR-102451,PATTA,2025,7.84,7.76,2.4,0.003,0.993,44,1,99.5,1.02,NIL,0,APPROVED,0
KAG-LR-102452,POWER_OF_ATTORNEY,1982,7.65,5.94,22.31,0.283,0.536,-413,2,66.7,0.74,DISPUTED,1,PENDING,1
KAG-LR-102453,SALE_DEED,2008,9.73,10.07,2.65,0.004,0.962,13,2,91.0,0.88,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102454,POWER_OF_ATTORNEY,1971,1.35,1.37,0.45,0.002,0.969,21,4,93.0,0.93,NIL,0,APPROVED,0
KAG-LR-102455,PATTA,2011,1.36,1.29,4.33,0.0,0.98,9,1,97.3,0.98,NIL,0,APPROVED,0
KAG-LR-102456,PATTA,1990,2.13,2.24,3.51,0.015,0.978,25,1,88.7,0.95,NIL,0,APPROVED,0
KAG-LR-102457,PATTA,2021,0.41,0.42,3.01,0.003,0.955,23,3,99.5,1.04,NIL,0,APPROVED,0
KAG-LR-102458,SALE_DEED,1981,1.04,1.0,0.48,0.008,0.941,29,2,93.3,0.92,NIL,0,APPROVED,0
KAG-LR-102459,SALE_DEED,1999,6.26,6.2,2.63,0.001,0.999,121,1,91.4,1.06,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102460,SALE_DEED,2011,2.16,2.09,1.47,0.007,0.954,18,1,93.9,0.94,NIL,0,APPROVED,0
KAG-LR-102461,PATTA,1977,4.19,5.01,19.58,0.523,0.65,721,1,64.4,0.72,NIL,0,REJECTED,1
KAG-LR-102462,SALE_DEED,1975,0.66,0.65,2.0,0.008,0.926,34,2,96.6,1.12,NIL,0,APPROVED,0
KAG-LR-102463,SALE_DEED,1973,0.94,0.95,6.5,0.014,0.996,97,4,95.1,1.07,NIL,0,APPROVED,0
KAG-LR-102464,PATTA,1970,0.5,0.5,6.5,0.011,0.989,56,4,96.2,0.98,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102465,POWER_OF_ATTORNEY,1982,1.27,1.22,0.88,0.008,0.994,19,3,93.8,1.08,NIL,0,APPROVED,0
KAG-LR-102466,PATTA,1992,1.15,1.19,1.21,0.012,0.962,29,3,86.2,0.95,NIL,0,REJECTED,0
KAG-LR-102467,POWER_OF_ATTORNEY,1966,0.82,0.86,2.92,0.011,0.999,12,1,92.4,1.0,NIL,1,APPROVED,0
KAG-LR-102468,PATTA,1985,5.87,6.11,2.08,0.012,0.98,20,1,97.2,0.96,NIL,0,APPROVED,0
KAG-LR-102469,SALE_DEED,1976,6.43,5.52,14.1,0.535,0.635,2114,3,58.6,0.3,COURT_STAY,0,PENDING,1
KAG-LR-102470,PATTA,2022,3.95,3.9,1.95,0.013,0.952,51,2,93.2,0.95,ACTIVE_MORTGAGE,0,PENDING,0
KAG-LR-102471,SALE_DEED,1982,0.59,0.56,1.59,0.008,0.964,13,1,88.5,0.84,NIL,0,APPROVED,0
KAG-LR-102472,POWER_OF_ATTORNEY,1979,2.3,2.25,1.46,0.009,0.959,37,1,90.6,0.99,NIL,0,APPROVED,0
KAG-LR-102473,PATTA,2006,7.63,7.59,3.41,0.005,0.929,17,1,90.3,1.06,NIL,0,APPROVED,0
KAG-LR-102474,SALE_DEED,1966,2.26,2.21,1.14,0.041,0.936,38,2,97.4,1.03,NIL,0,APPROVED,0
KAG-LR-102475,PATTA,2010,5.37,4.88,9.15,0.425,0.503,2080,2,50.7,0.51,DISPUTED,0,REJECTED,1
KAG-LR-102476,SETTLEMENT,2026,9.44,9.14,6.5,0.007,0.916,19,1,92.1,1.02,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102477,PATTA,1969,4.1,4.9,19.53,0.298,0.656,-268,2,87.3,0.66,NIL,1,APPROVED,1
KAG-LR-102478,SETTLEMENT,2002,1.13,1.16,3.09,0.008,0.984,61,4,90.0,0.93,NIL,0,PENDING,0
KAG-LR-102479,PATTA,1976,2.69,2.76,1.46,0.012,0.972,26,2,93.0,1.02,NIL,1,APPROVED,0
KAG-LR-102480,SALE_DEED,2007,0.95,0.93,2.48,0.009,0.974,86,1,89.2,0.92,NIL,0,REJECTED,0
KAG-LR-102481,SALE_DEED,2019,5.86,6.09,3.17,0.003,0.907,54,1,90.2,0.95,NIL,0,APPROVED,0
KAG-LR-102482,PATTA,1971,6.65,6.99,6.06,0.01,0.927,24,4,88.3,0.95,NIL,0,APPROVED,0
KAG-LR-102483,PATTA,1976,1.41,1.43,4.84,0.0,0.952,14,1,93.0,0.96,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102484,PATTA,1970,1.02,1.07,1.54,0.003,0.997,19,1,87.3,0.96,NIL,1,APPROVED,0
KAG-LR-102485,POWER_OF_ATTORNEY,1975,1.35,1.27,0.38,0.016,0.985,25,4,98.2,1.03,NIL,0,APPROVED,0
KAG-LR-102486,GIFT_DEED,2002,3.96,4.63,17.01,0.282,0.562,1277,2,83.2,0.77,ACTIVE_MORTGAGE,1,REJECTED,1
KAG-LR-102487,PATTA,2024,8.24,9.24,12.09,0.296,0.593,2485,3,86.8,0.5,ACTIVE_MORTGAGE,0,REJECTED,1
KAG-LR-102488,SETTLEMENT,1974,6.7,6.43,0.7,0.004,0.981,21,1,96.1,0.93,NIL,0,APPROVED,0
KAG-LR-102489,SALE_DEED,2005,7.53,7.78,4.13,0.005,0.984,17,1,91.7,0.99,NIL,0,APPROVED,0
KAG-LR-102490,PATTA,2013,0.39,0.37,6.04,0.147,0.688,646,2,87.4,0.72,ACTIVE_MORTGAGE,1,REJECTED,1
KAG-LR-102491,SALE_DEED,1969,5.22,5.43,3.7,0.002,0.995,18,3,90.9,1.11,NIL,0,PENDING,0
KAG-LR-102492,SALE_DEED,1977,4.08,3.53,13.39,0.145,0.685,928,4,67.6,0.58,DISPUTED,0,APPROVED,1
KAG-LR-102493,SALE_DEED,1975,1.15,1.15,2.16,0.019,0.981,20,1,87.7,0.95,NIL,1,PENDING,0
KAG-LR-102494,GIFT_DEED,2000,4.17,4.25,3.29,0.001,0.967,21,2,90.6,1.05,NIL,0,APPROVED,0
KAG-LR-102495,PATTA,2005,2.63,2.49,2.88,0.019,0.975,35,3,88.3,0.99,NIL,0,APPROVED,0
KAG-LR-102496,PATTA,2023,2.37,2.36,4.95,0.013,0.983,27,2,98.9,1.03,NIL,0,APPROVED,0
KAG-LR-102497,POWER_OF_ATTORNEY,1971,5.7,5.89,3.9,0.015,0.985,27,2,87.6,0.96,NIL,0,APPROVED,0
KAG-LR-102498,PATTA,2012,1.51,1.73,14.68,0.309,0.642,866,1,53.5,0.48,COURT_STAY,1,PENDING,1
KAG-LR-102499,PATTA,2026,0.35,0.34,1.53,0.0,0.992,30,1,84.7,0.99,NIL,0,APPROVED,0
KAG-LR-102500,PATTA,2006,0.53,0.51,1.89,0.005,0.945,38,1,96.7,1.01,NIL,0,APPROVED,0
KAG-LR-102501,PATTA,2016,5.52,7.17,29.89,0.303,0.552,1193,2,82.6,0.61,NIL,1,REJECTED,1
KAG-LR-102502,GIFT_DEED,1969,6.71,6.35,1.06,0.022,0.986,26,1,91.4,0.86,NIL,0,APPROVED,0
KAG-LR-102503,SALE_DEED,1966,6.33,6.3,2.59,0.0,0.966,23,2,93.7,1.03,NIL,0,APPROVED,0
KAG-LR-102504,PATTA,1988,1.53,1.6,0.88,0.01,0.949,59,1,89.2,1.04,NIL,0,APPROVED,0
KAG-LR-102505,SALE_DEED,2010,2.69,3.04,12.98,0.541,0.502,2035,2,80.3,0.39,NIL,0,PENDING,1
KAG-LR-102506,PATTA,1983,0.51,0.52,6.5,0.001,0.963,10,2,99.5,0.95,NIL,1,APPROVED,0
KAG-LR-102507,PATTA,1987,12.18,12.08,1.9,0.001,0.973,23,2,91.8,1.04,ACTIVE_MORTGAGE,1,APPROVED,0
KAG-LR-102508,GIFT_DEED,1974,0.51,0.5,1.51,0.002,0.983,34,1,88.2,1.05,NIL,0,APPROVED,0
KAG-LR-102509,PATTA,2006,1.95,1.89,1.95,0.002,0.922,40,1,94.0,1.08,NIL,0,APPROVED,0
KAG-LR-102510,PATTA,1994,3.58,3.53,2.58,0.015,0.995,60,2,93.8,1.12,NIL,0,APPROVED,0
KAG-LR-102511,PATTA,1983,20.54,20.33,2.85,0.009,0.956,26,1,93.7,1.06,NIL,0,APPROVED,0
KAG-LR-102512,PATTA,2008,5.56,5.38,1.57,0.001,0.994,44,2,92.2,1.03,NIL,0,APPROVED,0
KAG-LR-102513,GIFT_DEED,1968,6.05,5.83,1.71,0.002,0.968,31,3,84.6,0.92,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102514,SALE_DEED,1989,3.07,2.45,20.13,0.244,0.546,2370,3,77.9,0.72,ACTIVE_MORTGAGE,1,REJECTED,1
KAG-LR-102515,PATTA,1975,5.17,5.14,2.8,0.023,0.97,63,3,87.5,0.99,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102516,POWER_OF_ATTORNEY,1979,0.44,0.33,25.37,0.372,0.611,1898,2,46.7,0.37,ACTIVE_MORTGAGE,0,APPROVED,1
KAG-LR-102517,GIFT_DEED,2024,2.58,2.57,2.92,0.015,0.969,15,3,93.5,1.04,NIL,0,APPROVED,0
KAG-LR-102518,GIFT_DEED,1981,8.97,8.61,1.81,0.012,0.955,21,2,83.9,0.95,NIL,0,APPROVED,0
KAG-LR-102519,PATTA,2012,3.26,3.25,4.07,0.006,0.976,32,1,91.5,1.03,DISPUTED,0,APPROVED,0
KAG-LR-102520,SALE_DEED,1976,0.34,0.36,2.57,0.006,0.998,28,3,96.1,0.97,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-102521,PATTA,2025,4.67,4.93,1.27,0.004,0.976,68,5,92.9,0.93,NIL,0,APPROVED,0
KAG-LR-102522,PATTA,2016,5.47,5.62,1.58,0.008,0.902,36,1,93.1,1.0,NIL,0,APPROVED,0
KAG-LR-102523,POWER_OF_ATTORNEY,2007,1.0,1.05,1.53,0.011,0.966,34,2,87.0,1.02,NIL,0,APPROVED,0
KAG-LR-102524,PATTA,2020,0.57,0.58,1.44,0.001,0.997,64,4,84.6,1.06,ACTIVE_MORTGAGE,0,APPROVED,0
